review,rating,sentiment
bagus lah pokoknya selama pakai line bank belum pernah ada kendala,5,positive
sudah bagus tapi cari atm hana bank nya yang susah tolong di perbanyak lgi cabang nya,5,positive
transfer lama banget jam stg transfer jam siang belum masuk,2,negative
kesel deh mau buka akun linebank di hp lain ga bisa malah keluar mulupas masukin nma ibu kandung informasi tidak valid terus padahal udh bnr,2,negative
app busuk ngapain adaain fitur quick kredit kalo ga bisa dipakai mending dihapus aja,1,negative
mau buat rekening aja susah keluar terus dari aplikasi gak jelassss,1,negative
maaf aku kasih bintang karena kartu sudah sampai rumah tapi di aplikasi ya masih di pengiriman jadinya kartu belum bisa di aktifkan,1,negative
kak ada yg bisa bantu gak mau vc buat verifikasi dr kemarin gak bisa pihak bank sibuk buat pihak line bank apakah ada saran,5,positive
bank paling ribet masa kalau lupa pin harus telpon biasa jangan kalah sama bank abc lah,1,negative
sangat membantu dan respon cepatterima kasih line bank,5,positive
kartu debit visa hana bank sangat membantu saya untuk bertransaksi dari luar negeri dan mudah digunakan juga,5,positive
betul betul free untuk transfertrims line bank bisa menghemat uang,5,positive
mau isi saldo selalu gagal dan nama pencarian bank tidak muncul dan no rek saya tidak terdaftar di pencarian,1,negative
pengiriman kartu debitnya lama tanpa ada pemberitahuan atau informasi padahal sudah melebihi hari kerja🙏,3,neutral
otp sampai ganti provider tetep ga di kirim ga jelas bener nih apk bank,1,negative
tolong dong ini saya mau login ga bisa bisa padahal saya isi data udh bnr semua di suruh isi nama gadis ibu kandung malah pengguna tidak di temukan terus mana ada saldo nya lagi,1,negative
kartu debit sudah sampai tp status di apk line bank masih proses cetak trs gmna aktivasi kartunya min,5,positive
keren bgt gratis biaya tf itu sangat menguntungkan sekali terima kasih line bank,5,positive
bagus dan lumayan cepet free x transaksi cukup ok lah buat bulan,5,positive
jadi nasabah sudah data lengkap dan otentik pekerjaan jelas ajukan pinjaman ditolak,1,negative
kenapa ya pas lihat kartu atm ga bisapadahal saya udah upgrade,5,positive
kagak bisa login padahal data dah bener semua malah nggak ditemukan info,1,negative
pengiriman kartu debitnya lama banget tulisannya tertunda udah minggu lebih masih belum sampai jg kontak call hana nya ga bisa dihubungin,3,neutral
aplikasi sampah dapat limit juta pas mau ngajuin syarat tidak memenuhin dan elor pula sampah,1,negative
plis buat telfon cs nya aja udah abis pulsa 🙃 tolong dong ganti di wa atau gimana gitu 🙃,1,negative
per tanggal saya berhenti menggunakan line bank karena sudah resmi tidak bisa lagi digunakan untuk bertransaksi online merchant playstation store untuk regionmata uang luar,4,positive
telat hari denda sprtinya denda berjalan perjam bukan perhari kapok n tobat ga pinjam di sini lagi cicilan di tambah denda dan biaya lain total byr lebih,1,negative
bikin tabungan foto berulang ulang puluhan kali bolak balik terus gak di oke oke,5,positive
bintang dulu kenapa proses pembukaan rekening nya sulit pas fitur verifikasi wajah liveness,2,negative
buat line bang apk top dah no apk sangat membantu rakyat kcil semua sesuai kenginan rakyat nabung di kasi bungga pinjam bunggah nya sangat bersahabat tenor nya apa lgi limit nya ga plit pokok nya ga bisa ngomong dah top bnget buat lene bng semoga tambah sukses dan yg ga downloat si nyesel,5,positive
kartu debit nya belom dateng juga udah bulan lebihsampai udah pindah rumah,3,neutral
verifikasi online nya selalu selalub dikatakan sibuk jadi gk verif emang nya cs nya cuman orang,1,negative
untuk sementara kasih bintang minta tolong agar data saya diamankan jangan sampai ada penyalahgunaan data atas nama saya yang sangat merugikan saya tidak akan bertanggung jawab atas terjadinya hal tersebut mohon pengertiannya terima kasih line bank,4,positive
keren cepat dan pastinya sangat membantu 😁😁,5,positive
kenapa pas saat dibutuhkan untuk transaksi transfer sistem ini sedang sibuk sudah tahu lagi terburu untuk melakukan transaksi,3,neutral
mantap line bank daftarnya gampang dan gratis transfer ke bank manapun mantep deh,5,positive
tidak jadi saya rekomendasikan ke temen soale menu pinjaman saya tidak bisa di gunakan,2,negative
taii bgt ini aplikasi ga pernah di acc ngajuin limit kasih perak kek apa kek pelit amaatt,1,negative
kartu debit sudah sampai dari hari yang lalu tapi statusnya masih dalam pencetakan padahal mau saya aktivasi ini gimana solusinya,2,negative
fiturnya diperbanyak lagi min sepi bgt app nya 😭 sisnya awesome 🥰,4,positive
tolong dibantu acc lah kta nya kalo gak di acc ya tolong jangan kirim email terus,3,neutral
saya sudah punya kartu kredit nya tapi knapa ko saya g bisa masuk lagi ke apk nyagimana cara nya biar saya bisa masuk,1,negative
kenapa pengiriman kartu debit hanya bisa di pulau jawa aja emang ga butuh nasabah dari luar pulau jawa ni,2,negative
tolong di bantu jelaskan kenapa tidak bisa buka tabungan di apk ini yahbacaan nya maaf tab line bank anda belum tersedia masa ia harus periksa ke dukcapil padahal saya buka rek yg lain bisa ko pake ktptolong di jelaskan,1,negative
keyboard aplikasinya susah bgt buat ngetiknya tolong di update lg,5,positive
ribet kirain bisa buka tabungan secara online tp ternyata verifikasi data perlu kekantor,1,negative
tapi mengapa saya sangat sulit untuk mengambil gambar saat pembukaan rekening tolong di balas,1,negative
sejauh ini bagus belum pernah ada halangan sama sekali tinggal diperluas bank fisiknya di indonesia,5,positive
kartu udah di terima tapi di dalem aplikasu masih di proses gimana mau aktifin kartunya 🤦,3,neutral
mantap luar biasa line bank saya coba transfer dari rek pribadi dan dari line bank ke rekening pribadi antar bank cepat luar biasa direkomendasikan oleh rekan bisnis untuk nenggunakan line bank transfer sesama line bank gratis mantap luar biasa,5,positive
kebanyakan update bisabisanya dalam seminggu kali update,1,negative
buka aplikasi aja gak bisa malah katanya ada aktifitas tidak wajar,1,negative
min saya lupa pin dan password saya ketika saya mengikuti semua arahan tetapi malah di persulit,1,negative
bagian verifikasinya kurang respon apa dari soundnya sy nga jdi buka rek tsb tolong perbaiki lgi dlm pelayanan verifikasinya,1,negative
min kalau bisa kartu atm nya bisa di kirim ke indknesia tengah,5,positive
saya buat kartu debitnya tapi kok di proses pembuatan nya masih tahap percetakan terus ya padahal dah dari minggu yang lalu saya buat,1,negative
apk ga jelas foto buat daftar gabisa bisa,1,negative
saya trus cobak untuk medaftar kartu line bank susah banget malahan di suruh ulang kali,2,negative
aplikasi sampah jangan di instal kasih bintang serba mengulang cape ngetiknya,1,negative
kartu line bank cakep² apalagi dapat rb dari line bank smoga awet pakenya,5,positive
sekedar masukkan saja coba ditambahkan fitur setor tunai 😁,5,positive
mantap tapi pinjam tgl jumatjuni saya masih pengajuan dalam proses kiraampe brpah menit yk ampe sekarng blom dicairkan akhirnya verifikasih pnjm sudah cair hehehe mantap buat dagang kecillan warung kopi,5,positive
ngisi data pekerjaan tidak bisa pekerjaan bidang usaha tdk muncul pilihan nya 😄😄😄,3,neutral
kenapa syarat dan ketentuan nya tidak bisa di klik setuju pas pembuatan rekening nya,2,negative
sumpah ini line bank terbaik aku gagal tu k dan saldo udah kepotong aku bingung mau lapor ke siapa eh taunya dibalikin hari kemudian terbaik banget 😭😭😭,5,positive
ui rapih fitur banyak bebas admin,5,positive
selalu ada kendala teknis tolong dong kalau pemeliharaan app tuh malam aja,1,negative
ini daftar kenapa gagal terus ya padahal foto ktp dan foto diri dengan memegang ktp sudah jelas kenapa tidak bisa,3,neutral
kecewa karena tarik tunai tanpa biaya di semua mesin atm sudah tidak ada,2,negative
perlu banyak perbaikan di banyak segmen fitur aplikasi terutama pada sinyal,1,negative
kenapa daftar buka rekening tidak bisa ya,5,positive
parah ya kartunya ga dianterin malah disuruh ambil sendiri sama kurirnya,1,negative
line 🏦 semoga amanah dan mudah di pahami dan di gunakan,5,positive
kenapa kta saya tidak disetujui saya pengguna line bank sejak tidak pernah telat bayar sampai sekarang kemarin saya ditawari kta jt tapi begitu saya submit data pengajuan saya ditolak saya tidak mengerti apa yang membuat saya ditolak bahkan di aplikasi lain pun saya tidak pernah telat bayar tolong data saya di acc karna saya butuh itu saya pasti bertanggung jawab atas dana tersebut,5,positive
sering banget sih update ngabisin penyimpanan,3,neutral
saya mau aktivasi kartu debit knp blm bisa ya mohon segera di proses,3,neutral
pembayaran di blibli tidak masuk tapi saldo kepotong,1,negative
tolong qris line bank dibenerin dan saat isi gopay jangan harus nunggu loading kalo ada sukses masuk gopaynya harap ada buktinya,3,neutral
tranfer via ewallet gak masuk jelas saldo sudah terpotong dari ewallet nya,1,negative
lumayan pnya rek tabungan tpi bisa nyimpen minimal k,5,positive
mengganggu sekali iklannya muncul dihape ku terus,1,negative
tidak ada yang bisa di banggakan di line bankpinjaman kta tidak naaional hanya beberapa daerah saja menyebalkan,1,negative
sekarang sudah tidak gratis tarik tunai di semua atm maaf maaf ganti atm bye bye line bank,1,negative
saya sudah tranfers tapi dana yg di transfer blm masuk masuk mau laporan ke csnya lama tanggapan nya tolong di tingkat kan lg pelayanan nya dong,1,negative
nice bisa transaksi di atm mana saja gratis sampe x per bulan,5,positive
ini kok apk nya sistem sedang sibuk mulu gabisa di gunain tolong dong knpa yaa,1,negative
luar biasa sekali aplikasi line bank inisangat mudah untuk transaksi kemana puntrima kasih,5,positive
mempersukit nasabah emaik sudah benar otp dh bnar masih tidak valid aneh,1,negative
tolong tulisan pengajuan pinjaman ditampilan depan dihilangkan membuat tampilan jadi jelek,3,neutral
gak bisa daftar terus padahal sudah foto ktp,1,negative
keyboardnya dirapiin sama login biometriknya lebih cepat lagi,5,positive
otw nonaktif kebijakan nya justru tambah jelek keunggulan nya daripada bank lain udah gk ada ngapain juga pake bank ginian,1,negative
aplikasi minim fitur tidak seperti bank jago shopeepay dana linkaja blom ada,1,negative
jelek amat apilkasinya baru diintal tp masuk keapilkasinya gak bisa masuk jawabnya gak wajar suruh tutupsaya kasih bintang aj,1,negative
ternyata kartu card visa bisa digunakan diluar negri malaysia dll,5,positive
gabisa pas verifikasi padahal ktp asli muka asli masih gabisa aja,1,negative
tolong dong min bug nya diperbaiki,5,positive
tidak semanis di iklan yg katanya bisa pinjam uang dan ajukan spaylater kenyataanya langsung di tolak jd buat apa di pakai mending hapus aja apknya gk guna,1,negative
gimana nih masih ada saldo tapi aplikasi eror aduh payah sekali,1,negative
banyak yg bilang untuk reward k janji palsutpi saya bnern menerimanya sesuai tgl yg d janjikan trmksh line bank🙏🙏 jadi gak ragu untuk menggunakan line bank,5,positive
kartu fisik gpn line bank saya tidak kunjung datang padahal sudah menghubungi pihak terkait call hana katanya seminggu lagi akan di kirim namun udah bulan belum dikirim juga keterangan di rumah kosong kemanggisan slow respon terakhir menghubungi tgl sekarang udah bulan woiii,1,negative
mantap paling suka ngirim uang nya gampang free heheee the best deh pokoknya😋😋,5,positive
aplikasi kaga jelas mau login aja data nya g kebaca terus padahal informasi nya udah jelas bgt mending hapus aja aplikasi begini dari play store sampah,1,negative
top up shopepay aja menitan ya tuhan mana saldonya buat beli kuota modem ponakan udh ngamuk ujung nya pke bank lain juga buat top up gopay biar trx nya g numpuk,2,negative
bagus dan cocok buat pebisnis bisa bikin banyak no rekening untuk bisnis dan usaha,5,positive
gimana ini masak pengajuan atau pengiriman kartu gak tersediah untuk saya yg domisilin nya di sumatera utara hanya untuk pulau jawa saja pengiriman nya,1,negative
bank ter ribet yg pernah aku rasakan tiap lupa kata sandi di mintain foto ktp lah otp email lah nama ibu kandung lah terus klo gagal balik lagi ke otp nunggu email nya lama di batalkan baru muncul,1,negative
aplikasi ga jelas udah seminggu nyobain verifikasi wajah ga bisa terus harus pake muka monyet kali biar bisa,1,negative
sejauh ini suka semoga makin banyak promonya dan tingkatkan terus pelayanannya 😍😍😍,5,positive
sedih mau buat tapi baru download udah ada tulisan aktifitas ini mengandung tidak wajar emang gua ngapain😭🙏,1,negative
terimakasih kepada line bank hana bank semunya serba gratis semoga seterusnya bukan cuma buat promo doang,5,positive
setelah menunggu proses verifikasi akun line bank saya jadi juga semoga line bank menjadi lebih baik lagi buat saya pakai bertransaksi,5,positive
kenapa selalu not responding saat login ke aplikasi,5,positive
perbankan yang sgt memuaskan dan istimewabanyak fitur dan menu nya,5,positive
pengiriman dan pelayanan tabungan yang sangat cepat,5,positive
ribet banget aku kira macam e wallet daftar aja ribet kayak bank beneran padahal bank bank ngan kayak mainan huff aneh,1,negative
sangat mudah dan sangat membantu makasih line bank,5,positive
mantap sudah ada qris nya buat teman yg mau top up ovo bisa pake cara transfer bank lain pilih nobu lalu pake kode lanjutkan dgn nomor hp kita saya sering top up ovo dr line bank untuk top up gojek pilih bank permata lalu kode diikuti nomor hp kita,5,positive
pin transaksi salah x dan terblokir dibenerin ny susah harus tlpn call center ga dibisa dibenerin manual ke cs langsung,1,negative
php kata nya dftar line bank nnti dpt saldo rb dn dj proses hari kerja paling lama ini udah sebulan lebih gak cair cair saldo nya line bank beban,1,negative
kecewa mau pengajuan ga bisa harus cek data aneh,1,negative
gak bsa lanjut data pekerjaan gak bsa di klik,2,negative
tolong tambahkan pelunasan cepat agar bisa di lunaskan kapan saja,5,positive
ribet bangetverifikasi muka jmpir dri smlem smpe pagi jam gagalmuka tidak terlihat jelaspadahal udah pek lampu tambahan msih kurang jlasklo ga siap jgn bkin aplikasi bos,1,negative
apk tolol kaga jelas masa iya verifikasi muka ga pernah bisa selalu gagal dalam sekejap langsung gagal hahaha ngambil data doang,1,negative
susah masukin email ny terlalu cepat sekali email udah benar sy masukin trnyata salah ini sdh enam kali ny jngn bug sy udah banting hp ini karna kesal ny tolong d perbaiki hr ini sy instal atau d hpus apk line bank gak mutu email susah masuk ny terlalu bug cepat maaf sy tdk jdi mndftr hrs ny gak ush ksih bntang terlalu buruk utk otp emali sy ksih bintang satu aj cb hbungi cs tdk d respont terima kasih,1,negative
yg punya kartu blum sampai juga sampai sekarang trus yg anterin kartu nya selalu banyak alesan,1,negative
lagi kenapa ini line bankko gak bisa masuk ada saldo nya ni saya mau pake,1,negative
